date,NASDAQCOM
20140911,4591.81
20140912,4567.6
20140915,4518.9
20140916,4552.76
20140917,4562.19
20140918,4593.43
20140919,4579.79
20140922,4527.69
20140923,4508.69
20140924,4555.22
20140925,4466.75
20140926,4512.19
20140929,4505.85
20140930,4493.39
20141001,4422.09
20141002,4430.19
20141003,4475.62
20141006,4454.8
20141007,4385.2
20141008,4468.59
20141009,4378.34
20141010,4276.24
20141013,4213.66
20141014,4227.17
20141015,4215.32
20141016,4217.39
20141017,4258.44
20141020,4316.07
20141021,4419.48
20141022,4382.85
20141023,4452.79
20141024,4483.72
20141027,4485.93
20141028,4564.29
20141029,4549.23
20141030,4566.14
20141031,4630.74
20141103,4638.91
20141104,4623.64
20141105,4620.72
20141106,4638.47
20141107,4632.53
20141110,4651.62
20141111,4660.56
20141112,4675.13
20141113,4680.14
20141114,4688.54
20141117,4671
20141118,4702.44
20141119,4675.71
20141120,4701.87
20141121,4712.97
20141124,4754.89
20141125,4758.25
20141126,4787.32
20141127,
20141128,4791.63
20141201,4727.35
20141202,4755.81
20141203,4774.47
20141204,4769.44
20141205,4780.76
20141208,4740.69
20141209,4766.47
20141210,4684.03
20141211,4708.16
20141212,4653.6
20141215,4605.16
20141216,4547.83
20141217,4644.31
20141218,4748.4
20141219,4765.38
20141222,4781.42
20141223,4765.42
20141224,4773.47
20141225,
20141226,4806.86
20141229,4806.91
20141230,4777.44
20141231,4736.05
20150101,
20150102,4726.81
20150105,4652.57
20150106,4592.74
20150107,4650.47
20150108,4736.19
20150109,4704.07
20150112,4664.71
20150113,4661.5
20150114,4639.32
20150115,4570.82
20150116,4634.38
20150119,
20150120,4654.85
20150121,4667.42
20150122,4750.4
20150123,4757.88
20150126,4771.76
20150127,4681.5
20150128,4637.99
20150129,4683.41
20150130,4635.24
20150202,4676.69
20150203,4727.74
20150204,4716.7
20150205,4765.1
20150206,4744.4
20150209,4726.01
20150210,4787.64
20150211,4801.18
20150212,4857.61
20150213,4893.84
20150216,
20150217,4899.27
20150218,4906.36
20150219,4924.7
20150220,4955.97
20150223,4960.97
20150224,4968.12
20150225,4967.14
20150226,4987.89
20150227,4963.53
20150302,5008.1
20150303,4979.9
20150304,4967.14
20150305,4982.81
20150306,4927.37
20150309,4942.44
20150310,4859.79
20150311,4849.94
20150312,4893.29
20150313,4871.76
20150316,4929.51
20150317,4937.43
20150318,4982.83
20150319,4992.38
20150320,5026.42
20150323,5010.97
20150324,4994.73
20150325,4876.52
20150326,4863.36
20150327,4891.22
20150330,4947.44
20150331,4900.88
20150401,4880.23
20150402,4886.94
20150403,
20150406,4917.32
20150407,4910.23
20150408,4950.82
20150409,4974.56
20150410,4995.98
20150413,4988.25
20150414,4977.29
20150415,5011.02
20150416,5007.79
20150417,4931.81
20150420,4994.6
20150421,5014.1
20150422,5035.17
20150423,5056.06
20150424,5092.08
20150427,5060.25
20150428,5055.42
20150429,5023.64
20150430,4941.42
20150501,5005.39
20150504,5016.93
20150505,4939.33
20150506,4919.64
20150507,4945.54
20150508,5003.55
20150511,4993.57
20150512,4976.19
20150513,4981.69
20150514,5050.8
20150515,5048.29
20150518,5078.44
20150519,5070.03
20150520,5071.74
20150521,5090.79
20150522,5089.36
20150525,
20150526,5032.75
20150527,5106.59
20150528,5097.98
20150529,5070.03
20150601,5082.93
20150602,5076.52
20150603,5099.23
20150604,5059.12
20150605,5068.46
20150608,5021.63
20150609,5013.87
20150610,5076.69
20150611,5082.51
20150612,5051.1
20150615,5029.97
20150616,5055.55
20150617,5064.88
20150618,5132.95
20150619,5117
20150622,5153.97
20150623,5160.09
20150624,5122.41
20150625,5112.19
20150626,5080.51
20150629,4958.47
20150630,4986.87
20150701,5013.12
20150702,5009.21
20150703,
20150706,4991.94
20150707,4997.46
20150708,4909.76
20150709,4922.4
20150710,4997.7
20150713,5071.51
20150714,5104.89
20150715,5098.94
20150716,5163.18
20150717,5210.14
20150720,5218.86
20150721,5208.12
20150722,5171.77
20150723,5146.41
20150724,5088.63
20150727,5039.78
20150728,5089.21
20150729,5111.73
20150730,5128.78
20150731,5128.28
20150803,5115.38
20150804,5105.55
20150805,5139.94
20150806,5056.44
20150807,5043.54
20150810,5101.8
20150811,5036.79
20150812,5044.39
20150813,5033.56
20150814,5048.24
20150817,5091.7
20150818,5059.35
20150819,5019.05
20150820,4877.49
20150821,4706.04
20150824,4526.25
20150825,4506.49
20150826,4697.54
20150827,4812.71
20150828,4828.32
20150831,4776.51
20150901,4636.1
20150902,4749.98
20150903,4733.5
20150904,4683.92
20150907,
20150908,4811.93
20150909,4756.53
20150910,4796.25
20150911,4822.34
20150914,4805.76
20150915,4860.52
20150916,4889.24
20150917,4893.95
20150918,4827.23
20150921,4828.95
20150922,4756.72
20150923,4752.74
20150924,4734.48
20150925,4686.5
20150928,4543.97
20150929,4517.32
20150930,4620.16
20151001,4627.08
20151002,4707.78
20151005,4781.26
20151006,4748.36
20151007,4791.15
20151008,4810.79
20151009,4830.47
20151012,4838.64
20151013,4796.61
20151014,4782.85
20151015,4870.1
20151016,4886.69
20151019,4905.47
20151020,4880.97
20151021,4840.12
20151022,4920.05
20151023,5031.86
20151026,5034.7
20151027,5030.15
20151028,5095.69
20151029,5074.27
20151030,5053.75
20151102,5127.15
20151103,5145.13
20151104,5142.48
20151105,5127.74
20151106,5147.12
20151109,5095.3
20151110,5083.24
20151111,5067.02
20151112,5005.08
20151113,4927.88
20151116,4984.62
20151117,4986.01
20151118,5075.2
20151119,5073.64
20151120,5104.92
20151123,5102.48
20151124,5102.81
20151125,5116.14
20151126,
20151127,5127.52
20151130,5108.67
20151201,5156.31
20151202,5123.22
20151203,5037.53
20151204,5142.27
20151207,5101.81
20151208,5098.24
20151209,5022.87
20151210,5045.17
20151211,4933.47
20151214,4952.23
20151215,4995.36
20151216,5071.13
20151217,5002.55
20151218,4923.08
20151221,4968.92
20151222,5001.11
20151223,5045.93
20151224,5048.49
20151225,
20151228,5040.99
20151229,5107.94
20151230,5065.85
20151231,5007.41
20160101,
20160104,4903.09
20160105,4891.43
20160106,4835.76
20160107,4689.43
20160108,4643.63
20160111,4637.99
20160112,4685.92
20160113,4526.06
20160114,4615
20160115,4488.42
20160118,
20160119,4476.95
20160120,4471.69
20160121,4472.06
20160122,4591.18
20160125,4518.49
20160126,4567.67
20160127,4468.17
20160128,4506.68
20160129,4613.95
20160201,4620.37
20160202,4516.95
20160203,4504.24
20160204,4509.56
20160205,4363.14
20160208,4283.75
20160209,4268.76
20160210,4283.59
20160211,4266.84
20160212,4337.51
20160215,
20160216,4435.96
20160217,4534.06
20160218,4487.54
20160219,4504.43
20160222,4570.61
20160223,4503.58
20160224,4542.61
20160225,4582.2
20160226,4590.47
20160229,4557.95
20160301,4689.6
20160302,4703.42
20160303,4707.42
20160304,4717.02
20160307,4708.25
20160308,4648.82
20160309,4674.38
20160310,4662.16
20160311,4748.47
20160314,4750.28
20160315,4728.67
20160316,4763.97
20160317,4774.99
20160318,4795.65
20160321,4808.87
20160322,4821.66
20160323,4768.86
20160324,4773.5
20160325,
20160328,4766.79
20160329,4846.62
20160330,4869.29
20160331,4869.85
20160401,4914.54
20160404,4891.8
20160405,4843.93
20160406,4920.72
20160407,4848.37
20160408,4850.69
20160411,4833.4
20160412,4872.09
20160413,4947.42
20160414,4945.89
20160415,4938.22
20160418,4960.02
20160419,4940.33
20160420,4948.15
20160421,4945.93
20160422,4906.2
20160425,4895.79
20160426,4888.28
20160427,4863.14
20160428,4805.29
20160429,4775.36
20160502,4817.59
20160503,4763.22
20160504,4725.64
20160505,4717.09
20160506,4736.16
20160509,4750.21
20160510,4809.88
20160511,4760.69
20160512,4737.33
20160513,4717.68
20160516,4775.46
20160517,4715.73
20160518,4739.12
20160519,4712.53
20160520,4769.56
20160523,4765.78
20160524,4861.06
20160525,4894.89
20160526,4901.77
20160527,4933.5
20160530,
20160531,4948.05
20160601,4952.25
20160602,4971.36
20160603,4942.52
20160606,4968.71
20160607,4961.75
20160608,4974.64
20160609,4958.62
20160610,4894.55
20160613,4848.44
20160614,4843.55
20160615,4834.93
20160616,4844.91
20160617,4800.34
20160620,4837.21
20160621,4843.76
20160622,4833.32
20160623,4910.04
20160624,4707.98
20160627,4594.44
20160628,4691.87
20160629,4779.25
20160630,4842.67
20160701,4862.57
20160704,
20160705,4822.9
20160706,4859.16
20160707,4876.81
20160708,4956.76
20160711,4988.64
20160712,5022.82
20160713,5005.73
20160714,5034.06
20160715,5029.59
20160718,5055.78
20160719,5036.37
20160720,5089.93
20160721,5073.9
20160722,5100.16
20160725,5097.63
20160726,5110.05
20160727,5139.81
20160728,5154.98
20160729,5162.13
20160801,5184.2
20160802,5137.73
20160803,5159.74
20160804,5166.25
20160805,5221.12
20160808,5213.14
20160809,5225.48
20160810,5204.58
20160811,5228.4
20160812,5232.89
20160815,5262.02
20160816,5227.11
20160817,5228.66
20160818,5240.15
20160819,5238.38
20160822,5244.6
20160823,5260.08
20160824,5217.69
20160825,5212.2
20160826,5218.92
20160829,5232.33
20160830,5222.99
20160831,5213.22
20160901,5227.21
20160902,5249.9
20160905,
20160906,5275.91
20160907,5283.93
20160908,5259.48
20160909,5125.91
20160912,5211.89
20160913,5155.25
20160914,5173.77
20160915,5249.69
20160916,5244.57
20160919,5235.03
20160920,5241.35
20160921,5295.18
20160922,5339.52
20160923,5305.75
20160926,5257.49
20160927,5305.71
20160928,5318.55
20160929,5269.15
20160930,5312
20161003,5300.87
20161004,5289.66
20161005,5316.02
20161006,5306.85
20161007,5292.4
20161010,5328.67
20161011,5246.79
20161012,5239.02
20161013,5213.33
20161014,5214.16
20161017,5199.82
20161018,5243.84
20161019,5246.41
20161020,5241.83
20161021,5257.4
20161024,5309.83
20161025,5283.4
20161026,5250.27
20161027,5215.97
20161028,5190.1
20161031,5189.13
20161101,5153.58
20161102,5105.57
20161103,5058.41
20161104,5046.37
20161107,5166.17
20161108,5193.49
20161109,5251.07
20161110,5208.8
20161111,5237.11
20161114,5218.4
20161115,5275.62
20161116,5294.58
20161117,5333.97
20161118,5321.51
20161121,5368.86
20161122,5386.35
20161123,5380.68
20161124,
20161125,5398.92
20161128,5368.81
20161129,5379.92
20161130,5323.68
20161201,5251.11
20161202,5255.65
20161205,5308.89
20161206,5333
20161207,5393.76
20161208,5417.36
20161209,5444.5
20161212,5412.54
20161213,5463.83
20161214,5436.67
20161215,5456.85
20161216,5437.16
20161219,5457.44
20161220,5483.94
20161221,5471.43
20161222,5447.42
20161223,5462.69
20161226,
20161227,5487.44
20161228,5438.56
20161229,5432.09
20161230,5383.12
20170102,
20170103,5429.08
20170104,5477
20170105,5487.94
20170106,5521.06
20170109,5531.82
20170110,5551.82
20170111,5563.65
20170112,5547.49
20170113,5574.12
20170116,
20170117,5538.73
20170118,5555.65
20170119,5540.08
20170120,5555.33
20170123,5552.94
20170124,5600.96
20170125,5656.34
20170126,5655.18
20170127,5660.78
20170130,5613.71
20170131,5614.79
20170201,5642.65
20170202,5636.2
20170203,5666.77
20170206,5663.55
20170207,5674.22
20170208,5682.45
20170209,5715.18
20170210,5734.13
20170213,5763.96
20170214,5782.57
20170215,5819.44
20170216,5814.9
20170217,5838.58
20170220,
20170221,5865.95
20170222,5860.63
20170223,5835.51
20170224,5845.31
20170227,5861.9
20170228,5825.44
20170301,5904.03
20170302,5861.22
20170303,5870.75
20170306,5849.17
20170307,5833.93
20170308,5837.55
20170309,5838.81
20170310,5861.73
20170313,5875.78
20170314,5856.82
20170315,5900.05
20170316,5900.76
20170317,5901
20170320,5901.53
20170321,5793.83
20170322,5821.64
20170323,5817.69
20170324,5828.74
20170327,5840.37
20170328,5875.14
20170329,5897.55
20170330,5914.34
20170331,5911.74
20170403,5894.68
20170404,5898.61
20170405,5864.48
20170406,5878.95
20170407,5877.81
20170410,5880.93
20170411,5866.77
20170412,5836.16
20170413,5805.15
20170414,
20170417,5856.79
20170418,5849.47
20170419,5863.03
20170420,5916.78
20170421,5910.52
20170424,5983.82
20170425,6025.49
20170426,6025.23
20170427,6048.94
20170428,6047.61
20170501,6091.6
20170502,6095.37
20170503,6072.55
20170504,6075.34
20170505,6100.76
20170508,6102.66
20170509,6120.59
20170510,6129.14
20170511,6115.96
20170512,6121.23
20170515,6149.67
20170516,6169.87
20170517,6011.24
20170518,6055.13
20170519,6083.7
20170522,6133.62
20170523,6138.71
20170524,6163.02
20170525,6205.26
20170526,6210.19
20170529,
20170530,6203.19
20170531,6198.52
20170601,6246.83
20170602,6305.8
20170605,6295.68
20170606,6275.06
20170607,6297.38
20170608,6321.76
20170609,6207.92
20170612,6175.46
20170613,6220.37
20170614,6194.89
20170615,6165.5
20170616,6151.76
20170619,6239.01
20170620,6188.03
20170621,6233.95
20170622,6236.69
20170623,6265.25
20170626,6247.15
20170627,6146.62
20170628,6234.41
20170629,6144.35
20170630,6140.42
20170703,6110.06
20170704,
20170705,6150.86
20170706,6089.46
20170707,6153.08
20170710,6176.39
20170711,6193.3
20170712,6261.17
20170713,6274.44
20170714,6312.47
20170717,6314.43
20170718,6344.31
20170719,6385.04
20170720,6390
20170721,6387.75
20170724,6410.81
20170725,6412.17
20170726,6422.75
20170727,6382.19
20170728,6374.68
20170731,6348.12
20170801,6362.94
20170802,6362.65
20170803,6340.34
20170804,6351.56
20170807,6383.77
20170808,6370.46
20170809,6352.33
20170810,6216.87
20170811,6256.56
20170814,6340.23
20170815,6333.01
20170816,6345.11
20170817,6221.91
20170818,6216.53
20170821,6213.13
20170822,6297.48
20170823,6278.41
20170824,6271.33
20170825,6265.64
20170828,6283.02
20170829,6301.89
20170830,6368.31
20170831,6428.66
20170901,6435.33
20170904,
20170905,6375.57
20170906,6393.31
20170907,6397.87
20170908,6360.19
20170911,6432.26
20170912,6454.28
20170913,6460.19
20170914,6429.08
20170915,6448.47
20170918,6454.64
20170919,6461.32
20170920,6456.04
20170921,6422.69
20170922,6426.92
20170925,6370.59
20170926,6380.16
20170927,6453.26
20170928,6453.45
20170929,6495.96
20171002,6516.72
20171003,6531.71
20171004,6534.63
20171005,6585.36
20171006,6590.18
20171009,6579.73
20171010,6587.25
20171011,6603.55
20171012,6591.51
20171013,6605.8
20171016,6624
20171017,6623.66
20171018,6624.22
20171019,6605.07
20171020,6629.05
20171023,6586.83
20171024,6598.43
20171025,6563.89
20171026,6556.77
20171027,6701.26
20171030,6698.96
20171031,6727.67
20171101,6716.53
20171102,6714.94
20171103,6764.44
20171106,6786.44
20171107,6767.78
20171108,6789.12
20171109,6750.05
20171110,6750.94
20171113,6757.6
20171114,6737.87
20171115,6706.21
20171116,6793.29
20171117,6782.79
20171120,6790.71
20171121,6862.48
20171122,6867.36
20171123,
20171124,6889.16
20171127,6878.52
20171128,6912.36
20171129,6824.34
20171130,6873.97
20171201,6847.59
20171204,6775.37
20171205,6762.21
20171206,6776.38
20171207,6812.84
20171208,6840.08
20171211,6875.08
20171212,6862.32
20171213,6875.8
20171214,6856.53
20171215,6936.58
20171218,6994.76
20171219,6963.85
20171220,6960.96
20171221,6965.36
20171222,6959.96
20171225,
20171226,6936.25
20171227,6939.34
20171228,6950.16
20171229,6903.39
20180101,
20180102,7006.9
20180103,7065.53
20180104,7077.91
20180105,7136.56
20180108,7157.39
20180109,7163.58
20180110,7153.57
20180111,7211.78
20180112,7261.06
20180115,
20180116,7223.69
20180117,7298.28
20180118,7296.05
20180119,7336.38
20180122,7408.03
20180123,7460.29
20180124,7415.06
20180125,7411.16
20180126,7505.77
20180129,7466.51
20180130,7402.48
20180131,7411.48
20180201,7385.86
20180202,7240.95
20180205,6967.53
20180206,7115.88
20180207,7051.98
20180208,6777.16
20180209,6874.49
20180212,6981.96
20180213,7013.51
20180214,7143.62
20180215,7256.43
20180216,7239.47
20180219,
20180220,7234.31
20180221,7218.23
20180222,7210.09
20180223,7337.39
20180226,7421.46
20180227,7330.35
20180228,7273.01
20180301,7180.56
20180302,7257.87
20180305,7330.7
20180306,7372.01
20180307,7396.65
20180308,7427.95
20180309,7560.81
20180312,7588.32
20180313,7511.01
20180314,7496.81
20180315,7481.74
20180316,7481.99
20180319,7344.24
20180320,7364.3
20180321,7345.29
20180322,7166.68
20180323,6992.67
20180326,7220.54
20180327,7008.81
20180328,6949.23
20180329,7063.44
20180330,
20180402,6870.12
20180403,6941.28
20180404,7042.11
20180405,7076.55
20180406,6915.11
20180409,6950.34
20180410,7094.3
20180411,7069.03
20180412,7140.25
20180413,7106.65
20180416,7156.28
20180417,7281.1
20180418,7295.24
20180419,7238.06
20180420,7146.13
20180423,7128.6
20180424,7007.35
20180425,7003.74
20180426,7118.68
20180427,7119.8
20180430,7066.27
20180501,7130.7
20180502,7100.9
20180503,7088.15
20180504,7209.62
20180507,7265.21
20180508,7266.9
20180509,7339.91
20180510,7404.97
20180511,7402.88
20180514,7411.32
20180515,7351.63
20180516,7398.3
20180517,7382.47
20180518,7354.34
20180521,7394.04
20180522,7378.46
20180523,7425.96
20180524,7424.43
20180525,7433.85
20180528,
20180529,7396.59
20180530,7462.45
20180531,7442.12
20180601,7554.33
20180604,7606.46
20180605,7637.86
20180606,7689.24
20180607,7635.07
20180608,7645.51
20180611,7659.93
20180612,7703.79
20180613,7695.7
20180614,7761.04
20180615,7746.38
20180618,7747.03
20180619,7725.59
20180620,7781.51
20180621,7712.95
20180622,7692.82
20180625,7532.01
20180626,7561.63
20180627,7445.08
20180628,7503.68
20180629,7510.3
20180702,7567.69
20180703,7502.67
20180704,
20180705,7586.43
20180706,7688.39
20180709,7756.2
20180710,7759.2
20180711,7716.61
20180712,7823.92
20180713,7825.98
20180716,7805.72
20180717,7855.12
20180718,7854.44
20180719,7825.3
20180720,7820.2
20180723,7841.87
20180724,7840.77
20180725,7932.24
20180726,7852.18
20180727,7737.42
20180730,7630
20180731,7671.79
20180801,7707.29
20180802,7802.69
20180803,7812.01
20180806,7859.68
20180807,7883.66
20180808,7888.33
20180809,7891.78
20180810,7839.11
20180813,7819.71
20180814,7870.89
20180815,7774.12
20180816,7806.52
20180817,7816.33
20180820,7821.01
20180821,7859.17
20180822,7889.1
20180823,7878.46
20180824,7945.98
20180827,8017.9
20180828,8030.04
20180829,8109.69
20180830,8088.36
20180831,8109.54
20180903,
20180904,8091.25
20180905,7995.17
20180906,7922.73
20180907,7902.54
20180910,7924.16
20180911,7972.47
20180912,7954.23
20180913,8013.71
20180914,8010.04
20180917,7895.79
20180918,7956.11
20180919,7950.04
20180920,8028.23
20180921,7986.96
20180924,7993.25
20180925,8007.47
20180926,7990.37
20180927,8041.97
20180928,8046.35
20181001,8037.3
20181002,7999.55
20181003,8025.09
20181004,7879.51
20181005,7788.45
20181008,7735.95
20181009,7738.02
20181010,7422.05
20181011,7329.06
20181012,7496.89
20181015,7430.74
20181016,7645.49
20181017,7642.7
20181018,7485.14
20181019,7449.03
20181022,7468.63
20181023,7437.54
20181024,7108.4
20181025,7318.34
20181026,7167.21
20181029,7050.29
20181030,7161.65
20181031,7305.9
20181101,7434.06
20181102,7356.99
20181105,7328.85
20181106,7375.96
20181107,7570.75
20181108,7530.88
20181109,7406.9
20181112,7200.87
20181113,7200.87
20181114,7136.39
20181115,7259.03
20181116,7247.87
20181119,7028.48
20181120,6908.82
20181121,6972.25
20181122,
20181123,6938.98
20181126,7081.85
20181127,7082.7
20181128,7291.59
20181129,7273.08
20181130,7330.54
20181203,7441.51
20181204,7158.43
20181205,
20181206,7188.26
20181207,6969.25
20181210,7020.52
20181211,7031.83
20181212,7098.31
20181213,7070.33
20181214,6910.66
20181217,6753.73
20181218,6783.91
20181219,6636.83
20181220,6528.41
20181221,6332.99
20181224,6192.92
20181225,
20181226,6554.36
20181227,6579.49
20181228,6584.52
20181231,6635.28
20190101,
20190102,6665.94
20190103,6463.5
20190104,6738.86
20190107,6823.47
20190108,6897
20190109,6957.08
20190110,6986.07
20190111,6971.48
20190114,6905.92
20190115,7023.83
20190116,7034.69
20190117,7084.46
20190118,7157.23
20190121,
20190122,7020.36
20190123,7025.77
20190124,7073.46
20190125,7164.86
20190128,7085.68
20190129,7028.29
20190130,7183.08
20190131,7281.74
20190201,7263.87
20190204,7347.54
20190205,7402.08
20190206,7375.28
20190207,7288.35
20190208,7298.2
20190211,7307.9
20190212,7414.62
20190213,7420.38
20190214,7426.95
20190215,7472.41
20190218,
20190219,7486.77
20190220,7489.07
20190221,7459.71
20190222,7527.54
20190225,7554.46
20190226,7549.3
20190227,7554.51
20190228,7532.53
20190301,7595.35
20190304,7577.57
20190305,7576.36
20190306,7505.92
20190307,7421.46
20190308,7408.14
20190311,7558.06
20190312,7591.03
20190313,7643.41
20190314,7630.91
20190315,7688.53
20190318,7714.48
20190319,7723.95
20190320,7728.97
20190321,7838.96
20190322,7642.67
20190325,7637.54
20190326,7691.52
20190327,7643.38
20190328,7669.17
20190329,7729.32
20190401,7828.91
20190402,7848.69
20190403,7895.55
20190404,7891.78
20190405,7938.69
20190408,7953.88
20190409,7909.28
20190410,7964.24
20190411,7947.36
20190412,7984.16
20190415,7976.01
20190416,8000.23
20190417,7996.08
20190418,7998.06
20190419,7998.063
20190422,8015.27
20190423,8120.82
20190424,8102.01
20190425,8106.29
20190426,8133.96
20190429,8149.39
20190430,8095.39
20190501,8049.64
20190502,8036.77
20190503,8164
20190506,8123.29
20190507,7963.76
20190508,7943.32
20190509,7910.59
20190510,7916.94
20190513,7647.02
20190514,7734.49
20190515,7822.15
20190516,7898.05
20190517,7816.28
20190520,7702.38
20190521,7785.72
20190522,7750.84
20190523,7628.28
20190524,7637.01
20190527,
20190528,7607.35
20190529,7547.31
20190530,7567.72
20190531,7453.15
20190603,7333.02
20190604,7527.12
20190605,7575.48
20190606,7615.55
20190607,7742.1
20190610,7823.17
20190611,7822.57
20190612,7792.72
20190613,7837.13
20190614,7796.66
20190617,7845.02
20190618,7953.88
20190619,7987.32
20190620,8051.34
20190621,8031.71
20190624,8005.7
20190625,7884.72
20190626,7909.97
20190627,7967.76
20190628,8006.24
20190701,8091.16
20190702,8109.09
20190703,8170.23
20190704,
20190705,8161.79
20190708,8098.38
20190709,8141.73
20190710,8202.53
20190711,8196.04
20190712,8244.14
20190715,8258.19
20190716,8222.8
20190717,8185.21
20190718,8207.24
20190719,8146.49
20190722,8204.14
20190723,8251.4
20190724,8321.5
20190725,8238.54
20190726,8330.21
20190729,8293.33
20190730,8273.61
20190731,8175.42
20190801,8111.12
20190802,8004.07
20190805,7726.04
20190806,7833.27
20190807,7862.83
20190808,8039.16
20190809,7959.14
20190812,7863.41
20190813,8016.36
20190814,7773.94
20190815,7766.62
20190816,7895.99
20190819,8002.81
20190820,7948.56
20190821,8020.21
20190822,7991.39
20190823,7751.77
20190826,7853.74
20190827,7826.95
20190828,7856.88
20190829,7973.39
20190830,7962.88
20190902,
20190903,7874.16
20190904,7976.88
20190905,8116.83
20190906,8103.07
20190909,8087.44
20190910,8084.16
20190911,8169.68
20190912,8194.47
20190913,8176.71
20190916,8153.54
20190917,8186.02
20190918,8177.39
20190919,8182.88
20190920,8117.67
20190923,8112.46
20190924,7993.63
20190925,8077.38
20190926,8030.66
20190927,7939.63
20190930,7999.33
20191001,7908.67
20191002,7785.23
20191003,7872.25
20191004,7982.46
20191007,7956.28
20191008,7823.76
20191009,7903.73
20191010,7950.77
20191011,8057.04
20191014,8048.65
20191015,8148.71
20191016,8124.18
20191017,8156.85
20191018,8089.54
20191021,8162.99
20191022,8104.3
20191023,8119.79
20191024,8185.8
20191025,8243.12
20191028,8325.99
20191029,8276.85
20191030,8303.98
20191031,8292.36
20191101,8386.4
20191104,8433.2
20191105,8434.68
20191106,8410.63
20191107,8434.52
20191108,8475.31
20191111,8464.28
20191112,8486.09
20191113,8482.1
20191114,8479.02
20191115,8540.83
20191118,8549.94
20191119,8570.66
20191120,8526.73
20191121,8506.21
20191122,8519.88
20191125,8632.49
20191126,8647.93
20191127,8705.18
20191128,
20191129,8665.47
20191202,8567.99
20191203,8520.64
20191204,8566.67
20191205,8570.7
20191206,8656.53
20191209,8621.83
20191210,8616.18
20191211,8654.05
20191212,8717.32
20191213,8734.88
20191216,8814.23
20191217,8823.36
20191218,8827.73
20191219,8887.22
20191220,8924.96
20191223,8945.65
20191224,8952.88
20191225,
20191226,9022.39
20191227,9006.62
20191230,8945.99
20191231,8972.6
20200101,
20200102,9092.19
20200103,9020.77
20200106,9071.46
20200107,9068.58
20200108,9129.24
20200109,9203.43
20200110,9178.86
20200113,9273.93
20200114,9251.33
20200115,9258.7
20200116,9357.13
20200117,9388.94
20200120,
20200121,9370.81
20200122,9383.77
20200123,9402.48
20200124,9314.91
20200127,9139.31
20200128,9269.68
20200129,9275.16
20200130,9298.93
20200131,9150.94
20200203,9273.4
20200204,9467.97
20200205,9508.68
20200206,9572.15
20200207,9520.51
20200210,9628.39
20200211,9638.94
20200212,9725.96
20200213,9711.97
20200214,9731.18
20200217,
20200218,9732.74
20200219,9817.18
20200220,9750.96
20200221,9576.59
20200224,9221.28
20200225,8965.61
20200226,8980.77
20200227,8566.48
20200228,8567.37
20200302,8952.16
20200303,8684.09
20200304,9018.09
20200305,8738.6
20200306,8575.62
20200309,7950.68
20200310,8344.25
20200311,7952.05
20200312,7201.8
20200313,7874.88
20200316,6904.59
20200317,7334.78
20200318,6989.84
20200319,7150.58
20200320,6879.52
20200323,6860.67
20200324,7417.86
20200325,7384.3
20200326,7797.54
20200327,7502.38
20200330,7774.15
20200331,7700.1
20200401,7360.58
20200402,7487.31
20200403,7373.08
20200406,7913.24
20200407,7887.26
20200408,8090.9
20200409,8153.58
20200410,
20200413,8192.42
20200414,8515.74
20200415,8393.18
20200416,8532.36
20200417,8650.14
20200420,8560.73
20200421,8263.23
20200422,8495.38
20200423,8494.75
20200424,8634.52
20200427,8730.16
20200428,8607.73
20200429,8914.71
20200430,8889.55
20200501,8604.95
20200504,8710.71
20200505,8809.12
20200506,8854.39
20200507,8979.66
20200508,9121.32
20200511,9192.34
20200512,9002.55
20200513,8863.17
20200514,8943.72
20200515,9014.56
20200518,9234.83
20200519,9185.1
20200520,9375.78
20200521,9284.88
20200522,9324.59
20200525,
20200526,9340.22
20200527,9412.36
20200528,9368.99
20200529,9489.87
20200601,9552.05
20200602,9608.37
20200603,9682.91
20200604,9615.81
20200605,9814.08
20200608,9924.74
20200609,9953.75
20200610,10020.35
20200611,9492.73
20200612,9588.81
20200615,9726.02
20200616,9895.87
20200617,9910.53
20200618,9943.05
20200619,9946.12
20200622,10056.47
20200623,10131.37
20200624,9909.17
20200625,10017
20200626,9757.22
20200629,9874.15
20200630,10058.77
20200701,10154.63
20200702,10207.63
20200703,
20200706,10433.65
20200707,10343.89
20200708,10492.5
20200709,10547.75
20200710,10617.44
20200713,10390.84
20200714,10488.58
20200715,10550.49
20200716,10473.83
20200717,10503.19
20200720,10767.09
20200721,10680.36
20200722,10706.13
20200723,10461.42
20200724,10363.18
20200727,10536.27
20200728,10402.09
20200729,10542.94
20200730,10587.81
20200731,10745.27
20200803,10902.8
20200804,10941.17
20200805,10998.4
20200806,11108.07
20200807,11010.98
20200810,10968.36
20200811,10782.82
20200812,11012.24
20200813,11042.5
20200814,11019.3
20200817,11129.73
20200818,11210.84
20200819,11146.46
20200820,11264.95
20200821,11311.8
20200824,11379.72
20200825,11466.47
20200826,11665.06
20200827,11625.34
20200828,11695.63
20200831,11775.46
20200901,11939.67
20200902,12056.44
20200903,11458.1
20200904,11313.13
20200907,
20200908,10847.69
20200909,11141.56
20200910,10919.59
20200911,10853.55
20200914,11056.65
20200915,11190.32
20200916,11050.47
20200917,10910.28
20200918,10793.28
20200921,10778.94
20200922,10963.77
20200923,10633.15
20200924,10672.43
20200925,10913.73
20200928,11117.7
20200929,11085.42
20200930,11167.68
20201001,11326.61
